2017.08.03,12:15,1.18748,1.1876,1.1874,1.18755
2017.08.03,12:25,1.18727,1.18733,1.18709,1.18733
2017.08.03,12:35,1.18711,1.18714,1.18699,1.18703
2017.08.03,12:45,1.18736,1.18755,1.1873,1.18751
2017.08.03,12:55,1.18702,1.18711,1.18695,1.18705
2017.08.03,13:05,1.18699,1.18707,1.18692,1.18698
2017.08.03,13:15,1.18642,1.18675,1.18642,1.18672
2017.08.03,13:25,1.18668,1.18677,1.18657,1.1866
2017.08.03,13:35,1.18649,1.18649,1.1864,1.18641
2017.08.03,13:45,1.18619,1.18642,1.18619,1.18641
2017.08.03,13:55,1.18682,1.18701,1.18678,1.18694
2017.08.03,14:05,1.18725,1.18757,1.18717,1.18745
2017.08.03,14:15,1.18747,1.1876,1.18739,1.18755
2017.08.03,14:25,1.1871,1.18715,1.18682,1.18683
2017.08.03,14:35,1.18683,1.18695,1.18683,1.18683
2017.08.03,14:45,1.18649,1.18663,1.18641,1.18642
2017.08.03,14:55,1.18662,1.18681,1.18656,1.1866
2017.08.03,15:05,1.1865,1.18652,1.18633,1.18641
2017.08.03,15:15,1.18631,1.18631,1.18624,1.18625
2017.08.03,15:25,1.18659,1.18659,1.18646,1.18649
2017.08.03,15:35,1.18655,1.18714,1.18655,1.18705
2017.08.03,15:45,1.18848,1.18888,1.18846,1.18871
2017.08.03,15:55,1.18776,1.18776,1.18738,1.18738
2017.08.03,16:05,1.18783,1.18784,1.18753,1.18753
2017.08.03,16:15,1.18761,1.18761,1.18733,1.18734
2017.08.03,16:25,1.18747,1.18748,1.18728,1.18729
2017.08.03,16:35,1.1874,1.18749,1.18739,1.18742
2017.08.03,16:45,1.18708,1.18709,1.18703,1.18708
2017.08.03,16:55,1.187,1.187,1.18671,1.18687
2017.08.03,17:05,1.18697,1.18709,1.18675,1.18686
2017.08.03,17:15,1.1869,1.1871,1.1869,1.18709
2017.08.03,17:25,1.18708,1.18715,1.18708,1.18711
2017.08.03,17:35,1.18707,1.18723,1.18691,1.18697
2017.08.03,17:45,1.18714,1.18721,1.18711,1.18718
2017.08.03,17:55,1.18718,1.18733,1.18697,1.18702
2017.08.03,18:05,1.18728,1.18733,1.18722,1.18728
2017.08.03,18:15,1.18734,1.18747,1.18734,1.18744
2017.08.03,18:25,1.18733,1.18734,1.18728,1.18732
2017.08.03,18:35,1.18743,1.18762,1.18742,1.18762
2017.08.03,18:45,1.18767,1.18769,1.18757,1.18759
2017.08.03,18:55,1.18793,1.18793,1.18779,1.18783
2017.08.03,19:05,1.18778,1.18784,1.18775,1.18778
2017.08.03,19:15,1.18784,1.18785,1.18759,1.1876
2017.08.03,19:25,1.18804,1.18816,1.18799,1.18815
2017.08.03,19:35,1.18817,1.18817,1.18811,1.18814
2017.08.03,19:45,1.18822,1.1885,1.18822,1.18849
2017.08.03,19:55,1.18843,1.18843,1.18818,1.18825
2017.08.03,20:05,1.18835,1.18848,1.18829,1.18838
2017.08.03,20:15,1.18845,1.18848,1.18826,1.1883
2017.08.03,20:25,1.18817,1.18833,1.18813,1.18829
2017.08.03,20:35,1.18805,1.18809,1.18786,1.18787
2017.08.03,20:45,1.18814,1.18817,1.18787,1.18792
2017.08.03,20:55,1.18778,1.18786,1.18773,1.18783
2017.08.03,21:05,1.18786,1.18786,1.18769,1.18778
2017.08.03,21:15,1.18765,1.18784,1.18763,1.18769
2017.08.03,21:25,1.18746,1.18747,1.18743,1.18744
2017.08.03,21:35,1.18755,1.18763,1.18733,1.18733
2017.08.03,21:45,1.18736,1.18747,1.18734,1.18746
2017.08.03,21:55,1.18766,1.18771,1.18761,1.18763
2017.08.03,22:05,1.18776,1.18792,1.18767,1.18792
2017.08.03,22:15,1.18788,1.18795,1.18788,1.1879
2017.08.03,22:25,1.18753,1.1876,1.18742,1.18757
2017.08.03,22:35,1.18756,1.18757,1.18746,1.18754
2017.08.03,22:45,1.18748,1.18755,1.18731,1.1874
2017.08.03,22:55,1.18729,1.1874,1.18726,1.1874
2017.08.03,23:05,1.18764,1.18772,1.18761,1.18769
2017.08.03,23:15,1.18747,1.18761,1.18744,1.1876
2017.08.03,23:25,1.18762,1.1877,1.18757,1.18766
2017.08.03,23:35,1.18769,1.1877,1.1876,1.18762
2017.08.03,23:45,1.18782,1.1879,1.18782,1.18785
2017.08.03,23:55,1.18782,1.18789,1.18779,1.18789
2017.08.04,00:05,1.18786,1.18795,1.18785,1.18795
2017.08.04,00:15,1.1886,1.1886,1.18845,1.18857
2017.08.04,00:25,1.1883,1.18835,1.18827,1.18831
2017.08.04,00:35,1.18806,1.18806,1.18792,1.18794
2017.08.04,00:45,1.18785,1.18786,1.18777,1.18777
2017.08.04,00:55,1.18776,1.18795,1.18776,1.18793
2017.08.04,01:05,1.18782,1.18789,1.18775,1.18786
2017.08.04,01:15,1.18782,1.18789,1.18782,1.18789
2017.08.04,01:25,1.1879,1.18798,1.18789,1.18795
2017.08.04,01:35,1.188,1.18803,1.188,1.18802
2017.08.04,01:45,1.18796,1.18802,1.18788,1.18794
2017.08.04,01:55,1.1883,1.18837,1.18818,1.18832
2017.08.04,02:05,1.18835,1.18845,1.18774,1.18774
2017.08.04,02:15,1.18749,1.18777,1.18746,1.18774
2017.08.04,02:25,1.18781,1.18781,1.18764,1.18765
2017.08.04,02:35,1.188,1.18837,1.18798,1.18817
2017.08.04,02:45,1.18804,1.18804,1.18783,1.18794
2017.08.04,02:55,1.18833,1.1885,1.18826,1.18845
2017.08.04,03:05,1.1885,1.18853,1.18815,1.18834
2017.08.04,03:15,1.18812,1.18826,1.18791,1.18796
